RecordNo,Verfied,BioID,ChineseName,BirthYear,BirthDate,DeathYear,BirthCity,BirthProv,LatitudeCity,LongitudeCity,GenderT,Comments,Links,Attributes,GenderN,Anhui,Fujian,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Henan,Hubei,Hunan,Jiangsu,Jiangxi,Liaoning,Shaanxi,Shandong,Sichuan,Zhejiang,Communist Youth Org,Marxist Study Soc,May 4th Movement,Mutual Aid Work Study Soc,New Citizens Study Soc,Sanminzhuyi Corps,Self Awakening Soc,Socialist Youth League,Work Study Movement,Young China Study Assoc,Acad of Science,Acad of Social Sciences,Anarchist Party,CCP,Chin Social Dem Party,Chin Youth Party ,Democratic League,Democratic Parties,EGMD Communist,EGMD,ECCO,GMD Leftist ,GMD Rightist,GMD,Huangpu Mil Acad Aff,Revolutionary Alliance,Russian Returned Leaders,World of Work Study Soc,Third Party,Young Catholic Aid,Academic,Acad Arts and Letters,Acad Politician,Acad Scientist,Acad Soc Scientist,Artist,Artist Painter,Attorney,Commerce,Diplomat Pos,EditorCar,Educator,Engineer,Film Director,Financial,Geologist,Govt Official,Govt Official Central,Govt Official Prov,Judiciary,Medicine,Military Leader,Political Leader,Revolutionary,Scientist,Translator,Veternarian,Ambassador,Central Committee,CPPCC,Diplomat,EditorPos,Educational Pos Campus,Educational Pos Govt,Executive Committee,Foreign Minister,Govt Agency Head,Govt Pos Central,Govt Pos Municipal,Govt Pos Prov,Govt Pos ,Legislative Rep,Military Marshal,Military Official,NPC,Negotiator,Party Pos,Party Pos Branch,Party Pos Municipal,Party Pos Prov,Party Secretary,Politburo,Prof Org Pos,Trade Union Pos,Baoding Ag School,Beijing China Univ,Beijing High School,Beijing Medical Univ,Beijing National Ag School,Beijing Norm Univ,Beijing Univ,Cambridge Univ,Central Univ,Changsha Mingde School,Charleroi Univ,Congde School,Curie Instit France,Daming N2 Primary School,Daming Mid School,Ecole ag de Fuzhou,Ecole des Beaux Arts de Lyons,Ecole Norme Superieur Canton,Far East Univ Red Army Moscow,First Young Girls Norm School Zhili,Fudan Gongxue,Fudan Univ,Guangdong Univ,Harvard Univ,Henan Zhongshan Univ,Higher Norm School of Canton,Hongwen Acad Japan,Huangpu Mil Acad edu,Hunan 1st Norm Mid School,Industrial School of Sichuan,Jiangsu 5th Norm School,Jiangxi Prov Industrial School,Jinzhong Technical School,Jiong Hai High School,KUTV,Ecole de chimie Lyon,Lyons Univ,Montargis College,Montpellier Univ,International Lenin School,Nanjing Higher Norm School,Natl Central Univ,Natl School of Ag Montpellier,Natl Southeast Univ,Norm School Canton,Qinghua Univ,Shanghai Higher Norm School,Shanghai Univ,Sichuan High School,Sichuan Norm School,Sichuan Univ,Sichuan Young Girls Norm School,Sino French Instit at Lyon Univ,Sorbonne,Strasbourg Univ,Tokyo Imperial Univ,Tokyo N1 High School,Tongji Univ,Tongji Univ Mid School,Univ of Berlin,Univ of Chicago,Univ of Dijon,Univ of Guangdong,Univ of Paris,Univ of Paris Law School,Victor Duruy High School,Voltaire Coll Sino French Univ,Waseda Univ,Young Girls Mid School Tonnere,Young Girls Norm School Beijing,Yueyang Mid School,Zhendan Univ,Zhounan Girls Mid School,Ziqiang Xuetang,1911 Revolution,Anti Japanese Boycotts,Anti Rightist Campaign_1957,Autumn Harvest Uprising_1927,CCP Wuhan split_1927,Civil War_1946_49,Cultural Revolution,Cultural Revolution Purged ,Debates on Chin_West Culture,Five Encirclement Campaigns,Foreign Policy Conf Delegation,Korean War,Labor Movement,Long March,Nanchang Uprising_1927,Northern Expedition,Propaganda Work,Red Base Activities,Sino Japanese War_1937_45,Sino Soviet Relations,United Front 1924_27,United Front 1937_45,Wang Jingwei Regime,Yanan Base Activities
1729,o,Wei Zhaoqi,魏兆淇,.,.,.,.,Fujian,.,.,Male,Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.,https://books.google.com/books?id=BVZKAQAAQBAJ&pg=PA139&lpg=PA139&dq=%E9%AD%8F%E5%85%86%E6%B7%87&source=bl&ots=e99Glqy25s&sig=ACfU3U0anL31T3xdBnHNftpUUcMqDY8oiA&hl=en&sa=X&ved=2ahUKEwjZuPz9_oziAhV9HjQIHaXsAGIQ6AEwCnoECAcQAQ#v=onepage&q=%E9%AD%8F%E5%85%86%E6%B7%87&f=false,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,o,Wu Jifan,吳季藩,.,.,.,.,.,.,.,Male,"Young Catholic list address:Rue Broca 96, Paris XIII.Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.",,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,*,Wu Mengban,吳孟班,1892,.,1970,Xingcheng,Liaoning,40.609731,120.756479,Female,Wu studied in France from at least 1921.  She obtained her doctorate at the University of Paris in 1931.,http://roll.sohu.com/20130513/n375634065.shtml,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,o,Wu Wenan,吳文安,1893,.,.,.,Guangdong,.,.,Male,"Official host at 1st European Branch of the Guomindang meeting. Praised by Wang Jingqi for propaganda work at Lyons Univ. Spoke on paying attention to propagandize to students and peasants at Lyons New Year celebration meeting. Elected as Party Affairs Section Chief of the Executive Committee at 1st European Branch of the Guomindang meeting. Sino-French Institute Archives, Student#14 )Vet Medicine:10/1921-10/1928); Ecole national veterinaire de Lyon; conduct parfait; 1926-27; 11.66 d'instruction. passable; 1927 July end returned; University of Nanjing; 1925 went to Toulouse for health reasons (climate). Some problems with costs; appeal to Chen Lu. Party affiliation per 1929 Captured EGMD Report - SLOTFOM VIII, 6",,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1788,*,Xiao Zhensheng,蕭振聲,1896,.,1959,Xintian,Hunan,25.904305,112.203287,Male,"Listed as Chinese party participant by Shiu Wentang Thesis (Paris, 1990). Also at Chateau de Thierry; Sino-French Institute Archives, Student#167; 1925-26 at Sino French Institute. Xiao Zhensheng has other names: 萧鸣（明）、彭明、萧筱文，etc. https://books.google.com/books?id=_2JqDwAAQBAJ&pg=PT783&lpg=PT783&dq=%E8%95%AD%E6%8C%AF%E8%81%B2+1900&source=bl&ots=sDeCkpNKr4&sig=ACfU3U1PPpo5ov1L1TzV5SPRlnnVBlwk9Q&hl=en&sa=X&ved=2ahUKEwjm1seG4M3iAhVBqJ4KHYG9D40Q6AEwC3oECAkQAQ#v=onepage&q=%E8%95%AD%E6%8C%AF%E8%81%B2%201900&f=false",https://books.google.com/books?id=_2JqDwAAQBAJ&pg=PT783&lpg=PT783&dq=%E8%95%AD%E6%8C%AF%E8%81%B2+1900&source=bl&ots=sDeCkpNKr4&sig=ACfU3U1PPpo5ov1L1TzV5SPRlnnVBlwk9Q&hl=en&sa=X&ved=2ahUKEwjm1seG4M3iAhVBqJ4KHYG9D40Q6AEwC3oECAkQAQ#v=onepage&q=%E8%95%AD%E6%8C%AF%E8%81%B2%201900&f=false,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,*,Xie Qing,謝清,1896,.,.,Hengyang,Hunan,26.893368,112.572018,Male,"Sino-French Institute Archives, Student # 179, was expelled after the April Coup on 1 Sept. 1927 from the Sino French Institute . Cited by French surete reports, N5099 as extremist faction of GMD, as Schia Ching, 330 rue St. Jacques. Listed as Chinese party participant by Shiu Wentang Thesis (Paris, 1990).",,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,o,Xie Zeyuan,謝澤沅,.,.,.,Xinjin,Sichuan,30.410222,103.811345,Male,"Elected as European Branch of the Guomindang Discussion Bureau member (Belgium) at 1st European Branch of the Guomindang meeting. Went to Russia 1926. Listed as Chinese party participant by Shiu Wentang Thesis (Paris, 1990).Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.",,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,o,Xing Xiazhong,邢俠忠,.,.,.,.,.,.,.,Male,"Listed as Chinese party participant by Shiu Wentang Thesis (Paris, 1990).",https://baike.baidu.com/item/%E5%B9%BF%E5%B7%9E%E5%B8%82%E7%AC%AC%E5%8D%81%E4%BA%94%E4%B8%AD%E5%AD%A6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,*,Xing Xiping,邢西萍,1903,.,1972,Nangong,Hebei,37.359264,115.408747,Male,"Joined the ECCO in Berlin, went to the Soviet Union. Became notable CCP member. Later succeeded Li Weihan as Director of the United Front.Listed as Chinese party participant by Shiu Wentang Thesis (Paris, 1990).",https://zh.wikipedia.org/wiki/%E5%BE%90%E5%86%B0_(%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9),17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1814,*,Xiong Weigeng,熊渭耕,1900,.,1975,Taijiang,Guizhou,26.667525,108.321245,Male,"Propaganda Head of Paris European Branch of the Guomindang. Went to Russia in 1924.Listed as Chinese party participant by Shiu Wentang Thesis (Paris, 1990).Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.",http://www.qdnds.cn/index.php?m=content&c=index&a=show&catid=21&id=568,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,o,Xu Dahong,徐大鴻,1902,.,.,.,Sichuan,.,.,Male,"Sino-French Institute Archives, Student#148; Mentioned as a Catholic subventioned student (of Father Lebbe); Supporter of Zhang Ruiju",,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,*,Xu Deheng,許德珩,1890,.,1990,Jiujiang,Jiangxi,29.705077,116.001930,Male,"An intellectual who studied abroad in Europe, Xu Deheng was also active in the GMD-Left. He later taught at Beijing University and led movements to urge resistance to the Japanese invasion.  He was a founder of the Democracy and Science Society which was later renamed the ""Jiusan"" society. He later held national positions, including the minister of aquatic products. Xu joined the CCP in 1979.",https://baike.baidu.com/item/%E8%AE%B8%E5%BE%B7%E7%8F%A9,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1835,*,Xu Shuping,徐樹屛,1899,.,1984,Chao'an,Guangdong,23.462613,116.678203,Male,Joined the ECCO in France and worked on labor movements and uprisings on return to China Also known as Xu Guangying.. In 1930 he withdrew from CCP and joined Deng Yanda's Third Party alternative. Moved to Hong Kong in 1948 and died of illness.Charleroi University student per Zhong Fa jiaoyujie - Issue # 12.,http://www.baike.com/wiki/%E5%BE%90%E5%85%89%E8%8B%B1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1241,*,Xu Teli,徐特立,1877,02/01/1877,1968,Changsha,Hunan,28.228209,112.938814,Male,"Xu was an educator in Hunan where, among others, he taught Mao Zedong.  Xu participated in the 1911 Revolution, and later joined the CCP when he was over 50 years old.  Xu was highly influential in the CCP's education policy, and was considered by party members to be one of the ""five elders"" of the Party.",https://zh.wikipedia.org/wiki/%E5%BE%90%E7%89%B9%E7%AB%8B,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1851,*,Yan Jici,嚴濟慈,1901,1/23/01,1996,Dongyang,Zhejiang,29.289648,120.241565,Male,"Physics Researcher and Head of the Physics and Radium Research Institutes, Beiping Yanjiuyuan; Obtained a doctorate in Paris in 1927; Illustrious academic career; Joined Jiusan Society. Numerous academic and national posts.",https://www.google.com/search?rlz=1C1GCEU_enUS847US847&ei=UhHSXLLKF8WS0wKBnK_gCQ&q=Yan+Jici&oq=Yan+Jici&gs_l=psy-ab.3..0.20883.20883..21509...0.0..0.54.54.1......0....2j1..gws-wiz.olvWNPbAKP4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,*,Yan Jijin,顏繼金,1900,.,1966,Qinzhou,Guangdong,21.979933,108.654146,Male,"Sino-French Institute Archives, Student #185. Expelled from Sino French Institute  after April Coup 1927. Police reports on Yan during 1927. Same as Long, Xie, etc. Also attended Lycee du Parc like Long; Bon eleve. Yan Jici, received his PH.D. at the University of Paris. Yan held positions on campus as well as in the Academy of Sciences, and was a head official for the Jiusan Society. Yan survived the GPCR without losing influence. ",https://baike.baidu.com/item/%E9%A2%9C%E7%BB%A7%E9%87%91,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1864,*,Yang Chao,楊超,1899,.,.,Changsha,Hunan,28.228209,112.938814,Male,"Sino-French Institute Archives, Student#236. married to Fan Xinshun. Certificate in General Chemistry; student-worker; 16 Oct. 1928; had arrived in France in 1920; worked in forges; Institut Technique Superieur; Marseilles; asked for dossier to be translated to Marseilles. Party affiliation per 1929 Captured EGMD Report - SLOTFOM VIII, 6",,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,*,Yang Gengtao,楊賡陶,1899,.,.,Changsha,Hunan,28.228209,112.938814,Male,"Sino-French Institute Archives, Student #275. 1929-33 (agricutlural studies).Listed as Chinese party participant by Shiu Wentang Thesis (Paris, 1990).",,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,*,Yang Jie,楊傑,1903,.,.,Huaining,Anhui,30.733824,116.829475,Male,"Sino-French Institute Archives, Student#227; 2 theses, First one:Contribution a l'etude petrographique du Tien-chan et du Nan-chan, Chine (74pp.) in 1929; Second was, Contribution a l'etude geologique de la chaine de la Marche et du plateau d'Aigurande (nord-ouest de Massif central francais), 1933 152pp. Listed as Executive Comm. alternate at 1925 European Branch of the Guomindang Meeting.",http://60.166.6.242:8080/was40/pdf/shzh/17/01_04_03.pdf,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
